1,0.085
2,0.115
3,0.14
4,0.13
5,0.17
6,0.225
7,0.26
8,0.25
9,0.18
10,0.255
11,0.21
12,0.225
13,0.26
14,0.27
15,0.255
16,0.245
17,0.305
18,0.275
19,0.225
20,0.245
21,0.255
22,0.24
23,0.275
24,0.22
25,0.22
26,0.215
27,0.305
28,0.22
29,0.23
30,0.27
31,0.235
32,0.28
33,0.24
34,0.315
35,0.275
36,0.25
37,0.255
38,0.305
39,0.21
40,0.25
41,0.295
42,0.295
43,0.27
44,0.265
45,0.265
46,0.285
47,0.225
48,0.205
49,0.29
50,0.36
51,0.27
52,0.295
53,0.275
54,0.265
55,0.265
56,0.265
57,0.26
58,0.245
59,0.295
60,0.225
61,0.255
62,0.325
63,0.275
64,0.305
65,0.265
66,0.255
67,0.215
68,0.25
69,0.275
70,0.31
71,0.05
72,0.27
73,0.065
74,0.285
75,0.3
76,0.035
77,0.065
78,0.2
79,0.28
80,0.16
81,0.235
82,0.22
83,0.26
84,0.265
85,0.24
86,0.24
87,0.29
88,0.245
89,0.235
90,0.235
91,0.24
92,0.315
93,0.235
94,0.225
95,0.31
96,0.305
97,0.27
98,0.26
99,0.33
100,0.265
101,0.29
102,0.32
103,0.225
104,0.285
105,0.245
106,0.235
107,0.3
108,0.27
109,0.27
110,0.32
111,0.29
112,0.32
113,0.245
114,0.24
115,0.24
116,0.275
117,0.255
118,0.25
119,0.245
120,0.24
121,0.25
122,0.31
123,0.295
124,0.27
125,0.235
126,0.235
127,0.24
128,0.31
129,0.32
130,0.29
131,0.275
132,0.24
133,0.265
134,0.245
135,0.36
136,0.255
137,0.265
138,0.305
139,0.255
140,0.265
141,0.285
142,0.255
143,0.27
144,0.305
145,0.265
146,0.285
147,0.335
148,0.365
149,0.26
150,0.215
151,0.26
152,0.27
153,0.275
154,0.345
155,0.315
156,0.315
157,0.285
158,0.24
159,0.25
160,0.235
161,0.28
162,0.325
163,0.22
164,0.27
165,0.275
166,0.265
167,0.235
168,0.26
169,0.31
170,0.325
171,0.315
172,0.235
173,0.34
174,0.26
175,0.29
176,0.32
177,0.28
178,0.275
179,0.245
180,0.3
181,0.28
182,0.28
183,0.23
184,0.36
185,0.3
186,0.335
187,0.3
188,0.285
189,0.255
190,0.345
191,0.225
192,0.31
193,0.335
194,0.305
195,0.315
196,0.32
197,0.32
198,0.27
199,0.31
200,0.34
201,0.24
202,0.28
203,0.28
204,0.245
205,0.28
206,0.285
207,0.23
208,0.3
209,0.26
210,0.265
211,0.26
212,0.32
213,0.355
214,0.34
215,0.29
216,0.315
217,0.24
218,0.325
219,0.275
220,0.285
221,0.195
222,0.29
223,0.285
224,0.315
225,0.295
226,0.215
227,0.045
228,0.295
229,0.305
230,0.29
231,0.3
232,0.06
233,0.275
234,0.315
235,0.32
236,0.055
237,0.26
238,0.31
239,0.315
240,0.25
241,0.24
242,0.21
243,0.275
244,0.34
245,0.24
246,0.23
247,0.25
248,0.265
249,0.375
250,0.265
251,0.265
252,0.255
253,0.24
254,0.265
255,0.29
256,0.295
257,0.245
258,0.09
259,0.34
260,0.25
261,0.28
262,0.275
263,0.295
264,0.26
265,0.28
266,0.075
267,0.3
268,0.285
269,0.295
270,0.27
271,0.34
272,0.3
273,0.32
274,0.335
275,0.27
276,0.3
277,0.24
278,0.035
279,0.265
280,0.265
281,0.225
282,0.2
283,0.285
284,0.29
285,0.29
286,0.315
287,0.065
288,0.27
289,0.28
290,0.305
291,0.21
292,0.305
293,0.295
294,0.31
295,0.235
296,0.235
297,0.275
298,0.345
299,0.275
300,0.27
301,0.305
302,0.285
303,0.23
304,0.265
305,0.27
306,0.265
307,0.2
308,0.26
309,0.255
310,0.27
311,0.265
312,0.32
313,0.305
314,0.3
315,0.35
316,0.225
317,0.225
318,0.35
319,0.31
320,0.035
321,0.315
322,0.31
323,0.305
324,0.215
325,0.26
326,0.27
327,0.3
328,0.21
329,0.27
330,0.195
331,0.285
332,0.29
333,0.245
334,0.255
335,0.295
336,0.32
337,0.305
338,0.29
339,0.325
340,0.28
341,0.25
342,0.315
343,0.265
344,0.27
345,0.12
346,0.285
347,0.34
348,0.245
349,0.225
350,0.22
351,0.28
352,0.25
353,0.265
354,0.26
355,0.205
356,0.32
357,0.27
358,0.2
359,0.31
360,0.315
361,0.2
362,0.3
363,0.32
364,0.235
365,0.325
366,0.265
367,0.315
368,0.34
369,0.275
370,0.305
371,0.345
372,0.325
373,0.22
374,0.335
375,0.27
376,0.22
377,0.255
378,0.295
379,0.355
380,0.26
381,0.305
382,0.315
383,0.3
384,0.275
385,0.255
386,0.32
387,0.33
388,0.27
389,0.31
390,0.345
391,0.27
392,0.265
393,0.335
394,0.235
395,0.305
396,0.365
397,0.345
398,0.33
399,0.23
400,0.34
401,0.37
402,0.29
403,0.32
404,0.295
405,0.315
406,0.295
407,0.265
408,0.325
409,0.27
410,0.335
411,0.305
412,0.285
413,0.275
414,0.3
415,0.305
416,0.28
417,0.06
418,0.355
419,0.325
420,0.29
421,0.31
422,0.24
423,0.33
424,0.285
425,0.295
426,0.17
427,0.305
428,0.325
429,0.295
430,0.28
431,0.335
432,0.305
433,0.285
434,0.085
435,0.31
436,0.305
437,0.325
438,0.3
439,0.33
440,0.34
441,0.23
442,0.295
443,0.3
444,0.31
445,0.27
446,0.325
447,0.32
448,0.255
449,0.32
450,0.29
451,0.305
452,0.325
453,0.295
454,0.265
455,0.23
456,0.33
457,0.325
458,0.31
459,0.24
460,0.235
461,0.33
462,0.25
463,0.295
464,0.265
465,0.275
466,0.32
467,0.305
468,0.3
469,0.28
470,0.28
471,0.275
472,0.32
473,0.3
474,0.34
475,0.34
476,0.325
477,0.23
478,0.27
479,0.31
480,0.235
481,0.355
482,0.24
483,0.33
484,0.255
485,0.325
486,0.285
487,0.275
488,0.345
489,0.285
490,0.335
491,0.34
492,0.095
493,0.335
494,0.335
495,0.3
496,0.23
497,0.295
498,0.27
499,0.295
500,0.35
501,0.34
502,0.32
503,0.29
504,0.25
505,0.325
506,0.27
507,0.33
508,0.26
509,0.28
510,0.25
511,0.275
512,0.31
513,0.285
514,0.32
515,0.31
516,0.28
517,0.365
518,0.33
519,0.275
520,0.345
521,0.345
522,0.245
523,0.305
524,0.19
525,0.285
526,0.36
527,0.235
528,0.255
529,0.325
530,0.315
531,0.32
532,0.315
533,0.32
534,0.265
535,0.29
536,0.275
537,0.29
538,0.305
539,0.27
540,0.32
541,0.28
542,0.21
543,0.37
544,0.25
545,0.31
546,0.285
547,0.275
548,0.34
549,0.33
550,0.29
551,0.325
552,0.32
553,0.29
554,0.285
555,0.3
556,0.315
557,0.32
558,0.175
559,0.31
560,0.355
561,0.315
562,0.265
563,0.335
564,0.28
565,0.305
566,0.245
567,0.26
568,0.275
569,0.28
570,0.295
571,0.32
572,0.325
573,0.295
574,0.315
575,0.34
576,0.315
577,0.32
578,0.29
579,0.3
580,0.285
581,0.305
582,0.34
583,0.295
584,0.29
585,0.33
586,0.31
587,0.265
588,0.275
589,0.34
590,0.285
591,0.305
592,0.25
593,0.275
594,0.36
595,0.305
596,0.355
597,0.33
598,0.315
599,0.335
600,0.33
601,0.27
602,0.34
603,0.28
604,0.29
605,0.325
606,0.32
607,0.29
608,0.33
609,0.345
610,0.305
611,0.31
612,0.29
613,0.33
614,0.275
615,0.315
616,0.25
617,0.3
618,0.345
619,0.285
620,0.325
621,0.3
622,0.3
623,0.335
624,0.29
625,0.315
626,0.31
627,0.32
628,0.305
629,0.25
630,0.335
631,0.255
632,0.255
633,0.345
634,0.3
635,0.335
636,0.265
637,0.33
638,0.305
639,0.29
640,0.24
641,0.345
642,0.3
643,0.385
644,0.33
645,0.31
646,0.27
647,0.32
648,0.3
649,0.355
