0,0.28
1,0.33
2,0.36
3,0.23
4,0.27
5,0.27
6,0.3
7,0.28
8,0.36
9,0.26
10,0.24
11,0.31
12,0.41
13,0.27
14,0.36
15,0.35
16,0.29
17,0.27
18,0.2
19,0.35
20,0.28
21,0.24
22,0.22
23,0.3
24,0.32
25,0.34
26,0.33
27,0.25
28,0.25
29,0.27
30,0.3
31,0.3
32,0.37
33,0.32
34,0.29
35,0.22
36,0.27
37,0.26
38,0.38
39,0.36
40,0.38
41,0.38
42,0.31
43,0.21
44,0.27
45,0.28
46,0.35
47,0.32
48,0.32
49,0.22
50,0.3
51,0.37
52,0.32
53,0.34
54,0.27
55,0.31
56,0.22
57,0.4
58,0.38
59,0.31
60,0.26
61,0.27
62,0.24
63,0.3
64,0.31
65,0.36
66,0.19
67,0.35
68,0.22
69,0.26
70,0.28
71,0.23
72,0.32
73,0.31
74,0.23
75,0.31
76,0.36
77,0.32
78,0.3
79,0.31
80,0.33
81,0.22
82,0.31
83,0.23
84,0.28
85,0.39
86,0.31
87,0.21
88,0.3
89,0.28
90,0.24
91,0.4
92,0.29
93,0.26
94,0.34
95,0.35
96,0.26
97,0.29
98,0.41
99,0.3
100,0.33
101,0.34
102,0.28
103,0.33
104,0.3
105,0.28
106,0.26
107,0.28
108,0.4
109,0.3
110,0.28
111,0.32
112,0.29
113,0.41
114,0.26
115,0.32
116,0.23
117,0.28
118,0.27
119,0.26
120,0.28
121,0.29
122,0.32
123,0.29
124,0.27
125,0.37
126,0.35
127,0.33
128,0.33
129,0.3
130,0.28
131,0.28
132,0.35
133,0.28
134,0.34
135,0.37
136,0.31
137,0.29
138,0.3
139,0.33
140,0.36
141,0.3
142,0.23
143,0.37
144,0.35
145,0.34
146,0.36
147,0.34
148,0.35
149,0.31
150,0.29
151,0.34
152,0.33
153,0.38
154,0.31
155,0.33
156,0.27
157,0.32
158,0.28
159,0.35
160,0.32
161,0.38
162,0.2
163,0.34
164,0.23
165,0.28
166,0.35
167,0.27
168,0.24
169,0.29
170,0.36
171,0.41
172,0.17
173,0.26
174,0.26
175,0.24
176,0.38
177,0.31
178,0.29
179,0.27
180,0.3
181,0.26
182,0.21
183,0.27
184,0.3
185,0.32
186,0.34
187,0.32
188,0.25
189,0.25
190,0.32
191,0.29
192,0.22
193,0.27
194,0.27
195,0.35
196,0.36
197,0.35
198,0.23
199,0.3
200,0.24
201,0.26
202,0.35
203,0.32
204,0.32
205,0.34
206,0.23
207,0.29
208,0.4
209,0.31
210,0.28
211,0.2
212,0.24
213,0.3
214,0.29
215,0.28
216,0.26
217,0.27
218,0.3
219,0.34
220,0.34
221,0.29
222,0.22
223,0.3
224,0.41
225,0.36
226,0.3
227,0.34
228,0.28
229,0.27
230,0.33
231,0.31
232,0.38
233,0.39
234,0.2
235,0.28
236,0.3
237,0.34
238,0.33
239,0.28
240,0.31
241,0.33
242,0.33
243,0.33
244,0.33
245,0.33
246,0.29
247,0.24
248,0.39
249,0.39
250,0.34
251,0.35
252,0.32
253,0.21
254,0.33
255,0.31
256,0.39
257,0.37
258,0.29
259,0.3
260,0.31
261,0.41
262,0.3
263,0.36
264,0.28
265,0.33
266,0.42
267,0.24
268,0.22
269,0.36
270,0.26
271,0.29
272,0.33
273,0.32
274,0.4
275,0.28
276,0.35
277,0.3
278,0.24
279,0.36
280,0.27
281,0.28
282,0.43
283,0.33
284,0.29
285,0.33
286,0.37
287,0.29
288,0.24
289,0.29
290,0.32
291,0.36
292,0.29
293,0.29
294,0.31
295,0.28
296,0.27
297,0.35
298,0.3
299,0.31
300,0.3
301,0.28
302,0.34
303,0.29
304,0.32
305,0.29
306,0.39
307,0.21
308,0.3
309,0.29
310,0.34
311,0.21
312,0.34
313,0.33
314,0.27
315,0.34
316,0.31
317,0.21
318,0.32
319,0.34
320,0.36
321,0.35
322,0.34
323,0.34
324,0.33
325,0.32
326,0.38
327,0.33
328,0.29
329,0.27
330,0.3
331,0.27
332,0.38
333,0.3
334,0.33
335,0.24
336,0.35
337,0.33
338,0.31
339,0.42
340,0.33
341,0.41
342,0.3
343,0.32
344,0.33
345,0.22
346,0.24
347,0.34
348,0.29
349,0.28
350,0.35
351,0.32
352,0.44
353,0.38
354,0.3
355,0.35
356,0.3
357,0.37
358,0.31
359,0.34
360,0.43
361,0.3
362,0.28
363,0.35
364,0.32
365,0.32
366,0.34
367,0.31
368,0.38
369,0.27
370,0.32
