0,0.04
1,0.19
2,0.13
3,0.15
4,0.06
5,0.12
6,0.08
7,0.1
8,0.13
9,0.21
10,0.14
11,0.14
12,0.18
13,0.19
14,0.17
15,0.15
16,0.22
17,0.21
18,0.23
19,0.19
20,0.15
21,0.22
22,0.21
23,0.24
24,0.21
25,0.17
26,0.18
27,0.23
28,0.15
29,0.3
30,0.17
31,0.3
32,0.18
33,0.26
34,0.21
35,0.25
36,0.18
37,0.22
38,0.27
39,0.34
40,0.3
41,0.21
42,0.29
43,0.32
44,0.27
45,0.2
46,0.27
47,0.23
48,0.28
49,0.24
50,0.31
51,0.19
52,0.18
53,0.23
54,0.26
55,0.29
56,0.3
57,0.25
58,0.27
59,0.27
60,0.22
61,0.24
62,0.35
63,0.21
64,0.31
65,0.33
66,0.28
67,0.28
68,0.37
69,0.29
70,0.2
71,0.34
72,0.21
73,0.22
74,0.22
75,0.19
76,0.36
77,0.22
78,0.32
79,0.26
80,0.34
81,0.3
82,0.2
83,0.26
84,0.32
85,0.27
86,0.27
87,0.25
88,0.25
89,0.27
90,0.32
91,0.32
92,0.32
93,0.22
94,0.34
95,0.39
96,0.29
97,0.27
98,0.36
99,0.37
100,0.22
101,0.27
102,0.34
103,0.31
104,0.37
105,0.28
106,0.28
107,0.25
108,0.18
109,0.3
110,0.31
111,0.27
112,0.29
113,0.34
114,0.28
115,0.2
116,0.2
117,0.27
118,0.44
119,0.28
120,0.33
121,0.28
122,0.24
123,0.31
124,0.22
125,0.36
126,0.31
127,0.22
128,0.28
129,0.27
130,0.29
131,0.3
132,0.3
133,0.36
134,0.31
135,0.27
136,0.21
137,0.45
138,0.31
139,0.42
140,0.31
141,0.31
142,0.25
143,0.33
144,0.29
145,0.23
146,0.31
147,0.33
148,0.33
149,0.29
150,0.26
151,0.33
152,0.29
153,0.31
154,0.3
155,0.3
156,0.34
157,0.45
158,0.38
159,0.3
160,0.35
161,0.29
162,0.39
163,0.38
164,0.32
165,0.33
166,0.34
167,0.31
168,0.4
169,0.31
170,0.26
171,0.36
172,0.34
173,0.44
174,0.31
175,0.37
176,0.29
177,0.4
178,0.36
179,0.33
180,0.35
181,0.39
182,0.3
183,0.4
184,0.35
185,0.26
186,0.38
187,0.31
188,0.34
189,0.39
190,0.36
191,0.27
192,0.3
193,0.33
194,0.39
195,0.42
196,0.29
197,0.38
198,0.36
199,0.35
200,0.3
201,0.38
202,0.32
203,0.37
204,0.4
205,0.4
206,0.34
207,0.37
208,0.36
209,0.45
210,0.33
211,0.34
212,0.33
213,0.37
214,0.43
215,0.33
216,0.35
217,0.39
218,0.4
219,0.34
220,0.4
221,0.42
222,0.36
223,0.45
224,0.37
225,0.44
226,0.33
227,0.34
228,0.33
229,0.42
230,0.39
231,0.39
232,0.43
233,0.44
234,0.3
235,0.36
236,0.37
237,0.45
238,0.33
239,0.4
240,0.44
241,0.45
242,0.42
243,0.41
244,0.39
245,0.42
246,0.39
247,0.41
248,0.33
249,0.45
250,0.42
251,0.44
252,0.28
253,0.28
254,0.39
255,0.37
256,0.42
257,0.43
258,0.35
259,0.41
260,0.24
261,0.38
262,0.32
263,0.36
264,0.48
265,0.5
266,0.42
267,0.39
268,0.42
269,0.46
270,0.43
271,0.46
272,0.37
273,0.34
274,0.43
275,0.36
276,0.38
277,0.35
278,0.37
279,0.4
280,0.43
281,0.54
282,0.28
283,0.45
284,0.46
285,0.44
286,0.31
287,0.44
288,0.34
289,0.45
290,0.44
291,0.33
292,0.37
293,0.35
294,0.34
295,0.43
296,0.34
297,0.43
298,0.46
299,0.34
300,0.37
301,0.4
302,0.4
303,0.39
304,0.38
305,0.42
306,0.36
307,0.36
308,0.42
309,0.43
310,0.36
311,0.47
312,0.32
313,0.42
314,0.43
315,0.39
316,0.36
317,0.41
318,0.4
319,0.36
320,0.44
321,0.49
322,0.35
323,0.46
324,0.44
325,0.44
326,0.37
327,0.39
328,0.48
329,0.51
330,0.36
331,0.45
332,0.5
333,0.44
334,0.47
335,0.46
336,0.43
337,0.35
338,0.39
339,0.42
340,0.35
341,0.48
342,0.43
343,0.39
344,0.44
345,0.4
346,0.43
347,0.45
348,0.43
349,0.44
350,0.42
351,0.39
352,0.4
353,0.43
354,0.44
355,0.44
356,0.34
357,0.42
358,0.44
359,0.4
360,0.48
361,0.43
362,0.44
363,0.41
364,0.56
365,0.43
366,0.42
367,0.5
368,0.47
369,0.44
370,0.38
371,0.45
372,0.43
373,0.38
374,0.41
375,0.43
376,0.45
377,0.52
378,0.4
379,0.43
380,0.48
381,0.55
382,0.46
383,0.42
384,0.37
385,0.44
386,0.45
387,0.43
388,0.46
389,0.47
390,0.41
391,0.44
392,0.42
393,0.38
394,0.43
395,0.46
396,0.55
397,0.4
398,0.43
399,0.49
400,0.42
401,0.4
402,0.42
403,0.48
404,0.46
405,0.44
406,0.39
407,0.46
408,0.43
409,0.42
410,0.45
411,0.41
412,0.45
413,0.46
414,0.44
415,0.41
416,0.47
417,0.48
418,0.51
419,0.48
420,0.39
421,0.54
422,0.36
423,0.47
424,0.4
425,0.56
426,0.49
427,0.45
428,0.49
429,0.52
430,0.56
431,0.35
432,0.47
