0,0.36
1,0.362
2,0.14
3,0.23
4,0.276
5,0.246
6,0.336
7,0.31
8,0.302
9,0.314
10,0.344
11,0.338
12,0.358
13,0.288
14,0.37
15,0.378
16,0.402
17,0.332
18,0.342
19,0.358
20,0.362
21,0.382
22,0.368
23,0.346
24,0.366
25,0.376
26,0.386
27,0.438
28,0.42
29,0.404
30,0.434
31,0.434
32,0.434
33,0.434
34,0.398
35,0.51
36,0.474
37,0.452
38,0.422
39,0.432
40,0.478
41,0.386
42,0.474
43,0.406
44,0.398
45,0.428
46,0.434
47,0.396
48,0.442
49,0.424
50,0.476
51,0.45
52,0.436
53,0.474
54,0.47
55,0.398
56,0.488
57,0.44
58,0.192
59,0.334
60,0.328
61,0.338
62,0.374
63,0.424
64,0.43
65,0.43
66,0.434
67,0.406
68,0.4
69,0.356
70,0.4
71,0.352
72,0.392
73,0.412
74,0.376
75,0.342
76,0.298
77,0.424
78,0.348
79,0.37
80,0.386
81,0.38
82,0.386
83,0.4
84,0.4
85,0.37
86,0.428
87,0.346
88,0.354
89,0.438
90,0.414
91,0.426
92,0.43
93,0.428
94,0.48
95,0.444
96,0.446
97,0.404
98,0.404
99,0.432
100,0.45
101,0.412
102,0.39
103,0.376
104,0.4
105,0.508
106,0.478
107,0.45
108,0.462
109,0.48
110,0.406
111,0.464
112,0.46
113,0.454
114,0.414
115,0.224
116,0.34
117,0.428
118,0.384
119,0.332
120,0.43
121,0.354
122,0.412
123,0.43
124,0.408
125,0.396
126,0.368
127,0.37
128,0.386
129,0.416
130,0.45
131,0.43
132,0.358
133,0.388
134,0.364
135,0.386
136,0.416
137,0.43
138,0.398
139,0.408
140,0.362
141,0.486
142,0.356
143,0.428
144,0.492
145,0.446
146,0.404
147,0.394
148,0.426
149,0.436
150,0.432
151,0.43
152,0.378
153,0.416
154,0.488
155,0.42
156,0.378
157,0.358
158,0.392
159,0.35
160,0.45
161,0.486
162,0.45
163,0.428
164,0.382
165,0.388
166,0.382
167,0.378
168,0.418
169,0.414
170,0.38
171,0.42
172,0.244
173,0.4
174,0.418
175,0.416
176,0.394
177,0.46
178,0.406
179,0.49
180,0.468
181,0.434
182,0.41
183,0.448
184,0.45
185,0.45
186,0.47
187,0.526
188,0.51
189,0.47
190,0.444
191,0.484
192,0.426
193,0.496
194,0.494
195,0.414
196,0.474
197,0.466
198,0.47
199,0.428
200,0.426
201,0.52
202,0.434
203,0.482
204,0.504
205,0.506
206,0.47
207,0.508
208,0.57
209,0.484
210,0.458
